Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
12.85985,77.60866,913,1.69,2023-11-26T02:03:33.000Z,gps,12.85984,77.60872,827,2.50,8.21,96.9,gps [GPS],00:00:02,43.2,0.0,,,,false,24 / 59,639,3232.0,2,1.21,1.06,0.59,0.0,0,Hike,07:33:33 GMT+05:30,07:33:33.246,07:33:32.658,07:33:32.680,43 P 783132 1423072,29.56,18.37,80
12.85985,77.60871,913,1.38,2023-11-26T02:03:34.000Z,gps,12.85984,77.60882,827,2.40,8.23,95.76,gps [GPS],00:00:01,6.0,0.0,,,,false,26 / 59,640,3238.0,2,0.90,0.70,0.56,0.0,0,Hike,07:33:34 GMT+05:30,07:33:34.253,07:33:33.664,07:33:33.686,43 P 783138 1423072,29.64,18.42,80
12.85984,77.60883,913,1.02,2023-11-26T02:03:36.000Z,gps,12.85983,77.60902,827,2.10,9.07,95.11,gps [GPS],00:00:02,12.9,0.0,,,,false,26 / 59,642,3250.9,2,1.08,0.94,0.54,0.0,0,Hike,07:33:36 GMT+05:30,07:33:36.252,07:33:35.663,07:33:35.691,43 P 783151 1423071,32.65,20.29,80
12.85983,77.60893,914,0.85,2023-11-26T02:03:38.000Z,gps,12.85982,77.60921,828,2.30,9.25,95.08,gps [GPS],00:00:02,10.9,0.0,,,,false,27 / 59,644,3261.8,2,1.08,0.93,0.54,0.0,0,Hike,07:33:38 GMT+05:30,07:33:38.221,07:33:37.633,07:33:37.646,43 P 783162 1423071,33.30,20.69,80
12.85983,77.60898,914,0.80,2023-11-26T02:03:39.000Z,gps,12.85981,77.60931,829,2.20,9.03,95.4,gps [GPS],00:00:01,5.4,0.0,,,,false,29 / 59,645,3267.2,2,1.00,0.86,0.51,0.0,0,Hike,07:33:39 GMT+05:30,07:33:39.227,07:33:38.639,07:33:38.660,43 P 783168 1423070,32.53,20.21,80
12.85980,77.60942,915,1.46,2023-11-26T02:03:41.000Z,gps,12.85980,77.60948,829,2.10,8.57,90.93,gps [GPS],00:00:02,48.3,0.0,,,,false,30 / 59,647,3315.5,2,0.99,0.86,0.50,0.0,0,Hike,07:33:41 GMT+05:30,07:33:41.231,07:33:40.643,07:33:40.659,43 P 783216 1423067,30.85,19.17,80
12.85980,77.60950,915,1.05,2023-11-26T02:03:43.000Z,gps,12.85979,77.60963,829,2.20,8.63,94.59,gps [GPS],00:00:02,8.7,0.0,,,,false,28 / 59,649,3324.2,2,0.83,0.66,0.51,0.0,0,Hike,07:33:43 GMT+05:30,07:33:43.200,07:33:42.612,07:33:42.625,43 P 783225 1423067,31.07,19.31,80
12.85980,77.60954,916,0.95,2023-11-26T02:03:44.000Z,gps,12.85979,77.60971,830,2.20,8.44,94.38,gps [GPS],00:00:01,4.2,0.0,,,,false,28 / 59,650,3328.5,2,1.01,0.87,0.51,0.0,0,Hike,07:33:44 GMT+05:30,07:33:44.213,07:33:43.625,07:33:43.639,43 P 783229 1423067,30.40,18.89,80
12.85979,77.60958,916,0.88,2023-11-26T02:03:45.000Z,gps,12.85977,77.60979,830,2.40,8.15,95.62,gps [GPS],00:00:01,3.6,0.0,,,,false,29 / 59,651,3332.1,2,1.00,0.86,0.50,0.0,0,Hike,07:33:45 GMT+05:30,07:33:45.227,07:33:44.639,07:33:44.662,43 P 783232 1423067,29.32,18.22,80
12.85979,77.60965,916,0.78,2023-11-26T02:03:47.000Z,gps,12.85976,77.60996,830,2.40,9.14,95.49,gps [GPS],00:00:02,8.1,0.0,,,,false,30 / 59,653,3340.2,2,0.82,0.65,0.50,0.0,0,Hike,07:33:47 GMT+05:30,07:33:47.212,07:33:46.623,07:33:46.643,43 P 783241 1423066,32.91,20.45,80
12.85974,77.61008,918,1.66,2023-11-26T02:03:49.000Z,gps,12.85973,77.61015,832,2.40,9.49,96.67,gps [GPS],00:00:02,46.9,0.0,,,,false,30 / 59,655,3387.1,2,0.99,0.86,0.50,0.0,0,Hike,07:33:49 GMT+05:30,07:33:49.246,07:33:48.658,07:33:48.677,43 P 783287 1423061,34.18,21.24,80
12.85973,77.61014,918,1.33,2023-11-26T02:03:50.000Z,gps,12.85972,77.61024,833,2.20,9.12,95.03,gps [GPS],00:00:01,6.1,0.0,,,,false,30 / 59,656,3393.3,2,0.82,0.65,0.50,0.0,0,Hike,07:33:50 GMT+05:30,07:33:50.253,07:33:49.665,07:33:49.683,43 P 783293 1423061,32.82,20.39,80
12.85972,77.61022,919,1.04,2023-11-26T02:03:52.000Z,gps,12.85971,77.61041,833,2.40,9.75,95.69,gps [GPS],00:00:02,9.5,0.0,,,,false,30 / 59,658,3402.8,2,0.99,0.86,0.50,0.0,0,Hike,07:33:52 GMT+05:30,07:33:52.190,07:33:51.602,07:33:51.613,43 P 783303 1423060,35.09,21.81,80
12.85972,77.61027,919,0.95,2023-11-26T02:03:53.000Z,gps,12.85969,77.61051,833,2.40,9.42,98.19,gps [GPS],00:00:01,4.8,0.0,,,,false,30 / 59,659,3407.6,2,0.82,0.65,0.50,0.0,0,Hike,07:33:53 GMT+05:30,07:33:53.236,07:33:52.648,07:33:52.667,43 P 783308 1423059,33.90,21.06,80
